PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Zuid-Holland;41525;26LT;26LT00;Het Segment Regionale School voor Praktijkonderwijs;van Bergen IJzendoornprk;43;2801 AB;GOUDA;0513;GOUDA;Openbaar;0182513620;www.segmentgouda.nl;PRO;van Bergen IJzendoornprk;43;2801 AB;GOUDA;51;Gouda;21;Rijn-Gouwe;27;Zuid-Holland-Oost;28;Oost-Zuid-Holland;16;Noord-Zuid-Holland;27;Zuid-Holland-Oost
Zuid-Holland;41537;00BD;00BD00;Coenecoop College voor Atheneum Havo Mavo Voorbereidend Beroeps Onderwijs;Oude Dreef;6;2741 ST;WADDINXVEEN;0627;WADDINXVEEN;Openbaar;0182616055;www.coenecoopcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;161;2740 AD;WADDINXVEEN;51;Gouda;21;Rijn-Gouwe;27;Zuid-Holland-Oost;28;Oost-Zuid-Holland;16;Noord-Zuid-Holland;27;Zuid-Holland-Oost
Zuid-Holland;41537;00BD;00BD02;Coenecoop College voor Atheneum Havo Mavo Voorbereidend Beroeps Onderwijs;Kievitstraat;54;2771 TD;BOSKOOP;0484;ALPHEN AAN DEN RIJN;Openbaar;0172212071;                                                                                ;BRUGJAAR;Postbus;161;2740 AD;WADDINXVEEN;47;Alphen aan den Rijn;21;Rijn-Gouwe;27;Zuid-Holland-Oost;28;Oost-Zuid-Holland;16;Noord-Zuid-Holland;27;Zuid-Holland-Oost
Zuid-Holland;41537;10AN;10AN00;Scala College voor Atheneum Havo Vmbo-Loot;Kees Mustersstraat;6;2406 LK;ALPHEN AAN DEN RIJN;0484;ALPHEN AAN DEN RIJN;Openbaar;0172423737;www.scalacollege.nl;BRUGJAAR;Postbus;458;2400 AL;ALPHEN AAN DEN RIJN;47;Alphen aan den Rijn;21;Rijn-Gouwe;27;Zuid-Holland-Oost;28;Oost-Zuid-Holland;16;Noord-Zuid-Holland;27;Zuid-Holland-Oost
Zuid-Holland;41537;10AN;10AN03;Scala College voor Atheneum Havo Vmbo-Loot;Diamantstraat;31;2403 AS;ALPHEN AAN DEN RIJN;0484;ALPHEN AAN DEN RIJN;Openbaar;          ;                                                                                ;VBO/MAVO/HAVO;Postbus;458;2400 AL;ALPHEN AAN DEN RIJN;47;Alphen aan den Rijn;21;Rijn-Gouwe;27;Zuid-Holland-Oost;28;Oost-Zuid-Holland;16;Noord-Zuid-Holland;27;Zuid-Holland-Oost
Zuid-Holland;41537;10AN;10AN04;Scala College voor Atheneum Havo Vmbo-Loot;Dr. A.D. Sacharovlaan;1;2405 WB;ALPHEN AAN DEN RIJN;0484;ALPHEN AAN DEN RIJN;Openbaar;          ;                                                                                ;VWO;Postbus;458;2400 AL;ALPHEN AAN DEN RIJN;47;Alphen aan den Rijn;21;Rijn-Gouwe;27;Zuid-Holland-Oost;28;Oost-Zuid-Holland;16;Noord-Zuid-Holland;27;Zuid-Holland-Oost
Zuid-Holland;41545;20BH;20BH00;IJsselcollege(VWO,HAVO,MAVO,VMBO,PRO);Pelikaanweg;1;2903 ER;CAPELLE AAN DEN IJSSEL;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0851050200;www.ijsselcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;683;2900 AR;CAPELLE AAN DEN IJSSEL;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41545;20BH;20BH02;IJsselcollege;Wiekslag;3;2903 VA;CAPELLE AAN DEN IJSSEL;0502;CAPELLE AAN DEN IJSSEL;                              ;0102849550;                                                                                ;PRO;Postbus;683;2900 AR;CAPELLE AAN DEN IJSSEL;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41545;20BH;20BH03;IJsselcollege(VWO,HAVO,MAVO,VMBO,PRO);Wiekslag;3;2903 VA;CAPELLE AAN DEN IJSSEL;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0102849550;                                                                                ;BRUGJAAR;Postbus;683;2900 AR;CAPELLE AAN DEN IJSSEL;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;16EI;16EI00;Lyceum Schravenlant voor Atheneum en Havo;Hugo de Grootstraat;4;3119 HA;SCHIEDAM;0606;SCHIEDAM;Openbaar;0104093300;www.lyceumschravenlant.nl;HAVO/VWO;Postbus;3009;3101 EA;SCHIEDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;18VX;18VX00;ProNovaCollege voor Praktijkonderwijs;Burg Honnerlage Greteln;494;3118 BB;SCHIEDAM;0606;SCHIEDAM;Openbaar;0104715052;www.pronovacollege.nl;PRO;Burg Honnerlage Greteln;494;3118 BB;SCHIEDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;19KM;19KM00;Mavo Schravenlant XL voor mavo en vmbo;Van Hogendorpstraat;105;3118 LG;SCHIEDAM;0606;SCHIEDAM;Openbaar;0104710077;www.mavoschravenlant.nl;VBO/MAVO;Van Hogendorpstraat;105;3118 LG;SCHIEDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;19KM;19KM01;Mavo Schravenlant XL voor mavo en vmbo;Van der Leeuwlaan;3;3118 LP;SCHIEDAM;0606;SCHIEDAM;Openbaar;0104710077;www.mavoschravenlant.nl;VBO/MAVO;Van Hogendorpstraat;105;3118 LG;SCHIEDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;20CJ;20CJ00;Het College Vos;Koninginnelaan;771;3136 EZ;VLAARDINGEN;0622;VLAARDINGEN;Openbaar;0108503500;www.hetlyceumvos.nl;VBO/MAVO/HAVO/VWO;Postbus;6040;3130 DA;VLAARDINGEN;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;20CJ;20CJ04;Vlaardingse Openbare Scholengemeenschap voor LYC HAVO MAVO VBO LWOO;Claudius Civilislaan;41;3132 JA;VLAARDINGEN;0622;VLAARDINGEN;Openbaar;0108503500;www.hetcollegevos.nl;VBO;Postbus;6040;3130 DA;VLAARDINGEN;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;20CJ;20CJ10;Het College Vos;Bachplein;578;3122 JM;SCHIEDAM;0606;SCHIEDAM;Openbaar;0108503590;www.hetcollegevos.nl;VBO;Postbus;6040;3130 DA;VLAARDINGEN;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;20CJ;20CJ11;Het College Vos;Korhoenlaan;4;3136 ST;VLAARDINGEN;0622;VLAARDINGEN;Openbaar;0108503570;www.hetcollegevos.nl;VBO/MAVO;Postbus;6040;3130 DA;VLAARDINGEN;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41568;20DC;20DC00;Stedelijk Gymnasium Schiedam;Valeriusstraat;29-31;3122 AM;SCHIEDAM;0606;SCHIEDAM;Openbaar;0102470468;www.stgs.nl;VWO;Valeriusstraat;31;3122 AM;SCHIEDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41594;11ZH;11ZH00;Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo;Hossenbosdijk;14-16;3232 PX;BRIELLE;0501;BRIELLE;Openbaar;0181412210;www.maerlant.eu;VBO/MAVO/HAVO/VWO;Postbus;104;3230 AC;BRIELLE;56;Brielle;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41594;12RB;12RB00;SG Helinium voor Atheneum Havo Mavo Vbo Lwoo;Fazantenlaan;1;3222 AM;HELLEVOETSLUIS;0530;HELLEVOETSLUIS;Openbaar;0181316488;www.helinium.nl;VBO/MAVO/HAVO/VWO;Postbus;121;3220 AC;HELLEVOETSLUIS;56;Brielle;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41594;14AP;14AP00;Praktijk College Brielle;Hossenbosdijk;14-16;3232 PX;BRIELLE;0501;BRIELLE;Openbaar;0181613633;www.praktijk-college.nl;PRO;Postbus;839;3200 AT;SPIJKENISSE;56;Brielle;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41594;18VA;18VA00;Praktijk College Spijkenisse;E. van Dintelstraat;11;3201 KX;SPIJKENISSE;1930;NISSEWAARD;Openbaar;0181613187;www.praktijk-college.nl;PRO;Postbus;839;3200 AT;SPIJKENISSE;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41594;18VA;18VA01;Praktijk College Spijkenisse;Koninginneweg;126;3262 JD;OUD-BEIJERLAND;1963;HOEKSCHE WAARD;Openbaar;          ;                                                                                ;PRO;Postbus;839;3200 AT;SPIJKENISSE;55;Oud-Beijerland;23;Rijnmond;30;Zuid-Holland-Zuid;29;Groot-Rijnmond;17;Rijnmond groot;30;Zuid-Holland-Zuid
Zuid-Holland;41594;19DH;19DH00;Openbare Scholengemeenschap De Ring van Putten voor Ath Havo Mavo;Groenewoudlaan;25;3201 LP;SPIJKENISSE;1930;NISSEWAARD;Openbaar;0181457144;www.deringvanputten.nl;MAVO/HAVO/VWO;Postbus;175;3200 AD;SPIJKENISSE;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41594;23AP;23AP00;MY college voor VMBO;Zinkseweg;2;3201 KZ;SPIJKENISSE;1930;NISSEWAARD;Openbaar;0181622033;www.my-college.nl;VBO/MAVO;Zinkseweg;2;3201 KZ;SPIJKENISSE;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41738;20AE;20AE00;Willem De Zwijger College voor Gym, Ath, Havo, en Vmbo;Van der Palmstraat;2;3351 HA;PAPENDRECHT;0590;PAPENDRECHT;Openbaar;0786417970;www.wdezwijger.nl;VBO/MAVO/HAVO/VWO;Postbus;1105;3350 CC;PAPENDRECHT;53;Dordrecht/Zwijndrecht;23;Rijnmond;30;Zuid-Holland-Zuid;30;Zuidoost-Zuid-Holland;18;Dordrecht-Gorinchem;30;Zuid-Holland-Zuid
Zuid-Holland;41738;20AE;20AE01;Willem De Zwijger College voor Ath Havo en Vmbo;Bellefleur;4;3371 NA;HARDINXVELD-GIESSENDAM;0523;HARDINXVELD-GIESSENDAM;Openbaar;0184613711;                                                                                ;VBO/MAVO;Postbus;1105;3350 CC;PAPENDRECHT;52;Gorinchem;23;Rijnmond;30;Zuid-Holland-Zuid;30;Zuidoost-Zuid-Holland;18;Dordrecht-Gorinchem;30;Zuid-Holland-Zuid
Zuid-Holland;41775;02LB;02LB00;Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO  LWOO;Slaghekstraat;221;3074 LJ;ROTTERDAM;0599;ROTTERDAM;Openbaar;0104850666;www.rvcdehef.nl;VBO/MAVO;Postbus;9472;3007 AL;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;02LB;02LB01;Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO LWOO;Olympiaweg;395;3078 HT;ROTTERDAM;0599;ROTTERDAM;Openbaar;0104835311;www.olympiacollege.nl;VBO/PRO;Postbus;9472;3007 AL;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;02LB;02LB08;Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO LWOO;Nachtegaalplein;55;3082 NK;ROTTERDAM;0599;ROTTERDAM;Openbaar;0102831166;www.osghugodegroot.nl;VBO/MAVO/HAVO/VWO;Postbus;9472;3007 AL;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15EO;15EO00;Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVO;Ramlehweg;6;3061 JX;ROTTERDAM;0599;ROTTERDAM;Openbaar;0104522500;www.libanonlyceum.nl;MAVO/HAVO/VWO;Postbus;4301;3006 AH;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15EO;15EO01;Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVOHavo Mavo;Mecklenburglaan;49;3061 BD;ROTTERDAM;0599;ROTTERDAM;Openbaar;0104522500;www.libanonlyceum.nl;BRUGJAAR;Postbus;4301;3006 AH;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15HX;15HX00;Thorbecke Voortgezet Onderwijs voor Atheneum Havo Mavo Vbo Lwoo;Prinsenlaan;82;3066 KA;ROTTERDAM;0599;ROTTERDAM;Openbaar;0102890450;www.tvo-rotterdam.nl;HAVO/VWO;Postbus;8833;3009 AV;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15HX;15HX02;Thorbecke Voortgezet Onderwijs voor Atheneum Havo Mavo Vbo Lwoo;Tattistraat;13;3066 CE;ROTTERDAM;0599;ROTTERDAM;Openbaar;0102890400;                                                                                ;VBO;Postbus;8833;3009 AV;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15HX;15HX03;Thorbecke Voortgezet Onderwijs voor Atheneum Havo Mavo Vbo Lwoo;Kamerlingh Onnesstraat;4;2912 BE;NIEUWERKERK AD IJSSEL;1892;ZUIDPLAS;Openbaar;0180312988;                                                                                ;VBO/MAVO;Postbus;8833;3009 AV;ROTTERDAM;54;Rotterdam;21;Rijn-Gouwe;27;Zuid-Holland-Oost;29;Groot-Rijnmond;17;Rijnmond groot;27;Zuid-Holland-Oost
Zuid-Holland;41775;15HX;15HX07;Thorbecke Voortgezet Onderwijs voor Atheneum Havo Mavo Vbo Lwoo;Merkelbachstraat;6-8;3067 AL;ROTTERDAM;0599;ROTTERDAM;Openbaar;          ;                                                                                ;VBO/MAVO;Postbus;8833;3009 AV;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR00;Wolfert van Borselen scholengroep;Bentincklaan;280;3039 KK;ROTTERDAM;0599;ROTTERDAM;Openbaar;0108907700;www.wolfert.nl;VBO/MAVO/HAVO/VWO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR05;Wolfert van Borselen Scholengroep;Argonautenweg;55;3054 RP;ROTTERDAM;0599;ROTTERDAM;Openbaar;0108907700;www.wolfert.nl;VBO/MAVO/HAVO/VWO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR06;Wolfert van Borselen Scholengroep;De Zijde;5;2662 EB;BERGSCHENHOEK;1621;LANSINGERLAND;Openbaar;0108907700;www.wolfert.nl;HAVO/VWO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR09;Wolfert van Borselen Scholengroep;Walenburgerweg;128;3033 AK;ROTTERDAM;0599;ROTTERDAM;Openbaar;0108907700;www.wolfert.nl;BRUGJAAR;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR10;Wolfert van Borselen Scholengroep;Walenburgerweg;130;3033 AK;ROTTERDAM;0599;ROTTERDAM;Openbaar;0108907700;www.wolfert.nl;VBO/MAVO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR11;Wolfert van Borselen Scholengroep;Bentincklaan;294;3039 KK;ROTTERDAM;0599;ROTTERDAM;Openbaar;0108907700;www.wolfert.nl;HAVO/VWO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR12;Wolfert van Borselen Scholengroep;Boterdorpseweg;19;2661 AB;BERGSCHENHOEK;1621;LANSINGERLAND;Openbaar;0103401470;                                                                                ;VBO/MAVO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15KR;15KR14;Wolfert van Borselen scholengroep;Schimmelpenninckstraat;23;3039 KS;ROTTERDAM;0599;ROTTERDAM;Openbaar;0108907744;www.wolfert.nl/riss;HAVO/VWO;Bentincklaan;280;3039 KK;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;15SC;15SC00;Erasmianum Gemeente Gymnasium;Wytemaweg;25;3015 CN;ROTTERDAM;0599;ROTTERDAM;Openbaar;0104360045;www.erasmiaans.nl;VWO;Wytemaweg;25;3015 CN;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41775;17CR;17CR00;Einstein Lyceum Openbare Scholengemeenschap voor MAVO HAVO Atheneum en Gymnasium;Campusplein;18;3192 CD;HOOGVLIET ROTTERDAM;0599;ROTTERDAM;Openbaar;0104835311;www.einsteinlyceum.nl;MAVO/HAVO/VWO;Campusplein;18;3192 CD;HOOGVLIET ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41867;02IC;02IC00;Regionale s.g. Goeree-Overflakkee, afdeling vmbo, locatie Schoolstraat;Langeweg;111;3245 KG;SOMMELSDIJK;1924;GOEREE-OVERFLAKKEE;Openbaar;0187485444;www.rgomiddelharnis.nl;VBO;Postbus;43;3240 AA;MIDDELHARNIS;57;Middelharnis;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41867;02IC;02IC01;Regionale s.g. Goeree-Overflakkee, afdeling vmbo, locatie Langeweg;Langeweg;107;3245 KG;SOMMELSDIJK;1924;GOEREE-OVERFLAKKEE;Openbaar;          ;www.rgomiddelharnis.nl;VBO;Postbus;43;3240 AA;MIDDELHARNIS;57;Middelharnis;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41867;02IC;02IC02;Regionale s.g. Goeree-Overflakkee, afdeling vmbo loc. Sportlaan;Sportlaan;1;3241 KC;MIDDELHARNIS;1924;GOEREE-OVERFLAKKEE;Openbaar;          ;                                                                                ;VBO;Postbus;43;3240 AA;MIDDELHARNIS;57;Middelharnis;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;41867;15QW;15QW00;Regionale Scholengemeenschap Goeree-Overflakkee voor Vwo Havo Mavo Vmbo;Koningin Julianaweg;54;3241 XC;MIDDELHARNIS;1924;GOEREE-OVERFLAKKEE;Openbaar;0187482777;www.rgomiddelharnis.nl;VBO/MAVO/HAVO/VWO;Postbus;57;3240 AB;MIDDELHARNIS;57;Middelharnis;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;42505;20DP;20DP00;Stedelijk Gymnasium;Fruinlaan;15;2313 EP;LEIDEN;0546;LEIDEN;Openbaar;0715121365;www.gymnasiumleiden.nl;VWO;Fruinlaan;15;2313 EP;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42505;30GD;30GD00;Stedelijk Gymnasium Socrates;Nieuwe Marnixstraat;90;2316 ES;LEIDEN;0546;LEIDEN;Openbaar;0715121365;                                                                                ;VWO;Fruinlaan;15;2313 EP;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42506;20CL;20CL00;Leonardo College voor Atheneum Havo Mavo;Noachstraat;2;2324 LT;LEIDEN;0546;LEIDEN;Openbaar;0715768202;www.davinci-leiden.nl;MAVO/HAVO/VWO;Postbus;9032;2300 PA;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42506;20DF;20DF00;Da Vinci College Openbare Scholengemeenschap voor ATH HAVO MAVO VBO LWOO;Kagerstraat;7;2334 CP;LEIDEN;0546;LEIDEN;Openbaar;0715795979;www.davinci-leiden.nl;VBO/MAVO/HAVO/VWO;Postbus;9032;2300 PA;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42506;20DF;20DF01;Da Vinci College Openbare Scholengemeenschap voor ATH HAVO MAVO VBO LWOO;Betaplein;24;2321 KS;LEIDEN;0546;LEIDEN;Openbaar;0715769205;www.davinci-leiden.nl;VBO/MAVO;Postbus;9032;2300 PA;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42506;20DF;20DF04;Da Vinci College Openbare Scholengemeenschap voor ATH HAVO MAVO VBO LWOO;Kanaalpark;141;2321 JV;LEIDEN;0546;LEIDEN;Openbaar;0715769252;www.davinci-leiden.nl;HAVO;Postbus;9032;2300 PA;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42506;20DF;20DF09;Da Vinci College Openbare Scholengemeenschap voor ATH HAVO MAVO VBO LWOO;Vijf Meilaan;137;2324 VV;LEIDEN;0546;LEIDEN;Openbaar;0715795973;                                                                                ;BRUGJAAR;Postbus;9032;2300 PA;LEIDEN;46;Leiden;21;Rijn-Gouwe;26;Zuid-Holland-Noord;25;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland;26;Zuid-Holland-Noord
Zuid-Holland;42507;08CU;08CU00;Emmauscollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo;Alexandriestraat;40;3067 MR;ROTTERDAM;0599;ROTTERDAM;Rooms-Katholiek;0104212144;www.emmauscollege.nl;HAVO/VWO;Postbus;84137;3009 CC;ROTTERDAM;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
Zuid-Holland;42532;20AB;20AB00;Grotius College voor Lyceum Havo Mavo Vbo Lwoo;Juniusstraat;8;2625 XZ;DELFT;0503;DELFT;Openbaar;0158000002;www.grotiuscollege.nl;VBO/MAVO/HAVO/VWO;Postbus;470;2600 AL;DELFT;50;Delft;22;Haaglanden;28;Haaglanden;27;Delft en Westland;16;Noord-Zuid-Holland;28;Haaglanden/Westland
Zuid-Holland;42532;20AB;20AB04;Grotius College Voor Lyceum Havo Mavo Vbo Lwoo;van Bleyswijckstraat;72;2613 RT;DELFT;0503;DELFT;Openbaar;0152000014;                                                                                ;VBO/MAVO;Postbus;470;2600 AL;DELFT;50;Delft;22;Haaglanden;28;Haaglanden;27;Delft en Westland;16;Noord-Zuid-Holland;28;Haaglanden/Westland
Zuid-Holland;42532;20AB;20AB05;Grotius College voor Lyceum Havo Mavo Vbo Lwoo;Vulcanusweg;258;2624 AX;DELFT;0503;DELFT;Openbaar;0158000001;                                                                                ;PRO;Postbus;470;2600 AL;DELFT;50;Delft;22;Haaglanden;28;Haaglanden;27;Delft en Westland;16;Noord-Zuid-Holland;28;Haaglanden/Westland
Zuid-Holland;42532;20AB;20AB08;Grotius College voor Lyceum Havo Mavo Vbo Lwoo;Maria Duystlaan;4;2612 SR;DELFT;0503;DELFT;Openbaar;0158000080;                                                                                ;BRUGJAAR;Postbus;470;2600 AL;DELFT;50;Delft;22;Haaglanden;28;Haaglanden;27;Delft en Westland;16;Noord-Zuid-Holland;28;Haaglanden/Westland
Zuid-Holland;42555;14WL;14WL00;Krimpenerwaard College voor Lyceum Havo Mavo;Groene Wetering;1;2922 CX;KRIMPEN AAN DEN IJSSEL;0542;KRIMPEN AAN DEN IJSSEL;Algemeen bijzonder;0180450110;www.kwcollege.nl;MAVO/HAVO/VWO;Groene Wetering;1;2922 CX;KRIMPEN AAN DEN IJSSEL;54;Rotterdam;23;Rijnmond;29;Rijnmond;29;Groot-Rijnmond;17;Rijnmond groot;29;Rijnmond
