PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Noord-Holland;41375;14FQ;14FQ00;De Vliegende Hollander;Casembrootstraat;58;1972 CC;IJMUIDEN;0453;VELSEN;Openbaar;0255514471;www.vliegendehollander.net;Casembrootstraat;58;1972 CC;IJMUIDEN;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;14QJ;14QJ00;Bosbeekschool;Burg Enschedelaan;66;2071 AW;SANTPOORT-NOORD;0453;VELSEN;Openbaar;0624208298;                                                                                ;Bickerlaan;2-A;2071 DC;SANTPOORT-NOORD;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;15AP;15AP00;Jan Campertschool;Driehuizerkerkweg;34;1985 EL;DRIEHUIS NH;0453;VELSEN;Openbaar;0255514354;                                                                                ;Driehuizerkerkweg;34;1985 EL;DRIEHUIS NH;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;15FX;15FX00;Brederode Daltonschool;Willem de Zwijgerlaan;110;2082 BD;SANTPOORT-ZUID;0453;VELSEN;Openbaar;0235377038;www.brederodedalton.nl;Willem de Zwijgerlaan;110;2082 BD;SANTPOORT-ZUID;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;18PW;18PW00;Basisschool De Zevenhoeven;Maerelaan;248-A;1963 KH;HEEMSKERK;0396;HEEMSKERK;Openbaar;0251234506;www.zevenhoeven.nl;Maerelaan;248-A;1963 KH;HEEMSKERK;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;18QY;18QY00;Bs De Kariboe;Rameaustraat;6;1962 CA;HEEMSKERK;0396;HEEMSKERK;Openbaar;0251230972;www.kariboe.nl;Rameaustraat;6;1962 CA;HEEMSKERK;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;18SU;18SU00;Kindcentrum De Marel;Duitslandlaan;7;1966 XA;HEEMSKERK;0396;HEEMSKERK;Openbaar;0251234444;www.demarel.nl;Duitslandlaan;7;1966 XA;HEEMSKERK;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;23UL;23UL00;Openbare Basisschool De Pionier;Floraronde;293;1991 LB;VELSERBROEK;0453;VELSEN;Openbaar;0235389381;www.depioniervelserbroek.nl;Floraronde;293;1991 LB;VELSERBROEK;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41375;27ML;27ML00;Openbare Basisschool De Zeester;Pieter Cheeuwenlaan;6;1948 DD;BEVERWIJK;0375;BEVERWIJK;Openbaar;0251205661;www.de-zeester.nl;Pieter Cheeuwenlaan;6;1948 DD;BEVERWIJK;42;Velsen;20;Zuidelijk Noord-Holland;25;West-Kennemerland;20;IJmond;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond
Noord-Holland;41376;04HM;04HM00;Jenaplanschool De Sterrenwachter;Lindelaan;106;1231 CN;LOOSDRECHT;1696;WIJDEMEREN;Algemeen bijzonder;0355821003;www.sterrenwachterloosdrecht.nl;Lindelaan;106;1231 CN;LOOSDRECHT;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;04QD;04QD00;Bussumse Montessorischool;Busken Huetlaan;16;1401 BC;BUSSUM;1942;GOOISE MEREN;Algemeen bijzonder;0356913684;www.bussumsemontessori.nl;Busken Huetlaan;16;1401 BC;BUSSUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;05WK;05WK00;Schoolvereniging De Larense Montessorischool;De Leemkuil;4;1251 AR;LAREN NH;0417;LAREN;Algemeen bijzonder;0355383054;www.montessorilaren.nl;De Leemkuil;4;1251 AR;LAREN NH;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;06BO;06BO00;Curtevenne-Basisschool;Parklaan;3;1241 BG;KORTENHOEF;1696;WIJDEMEREN;Openbaar;0356561019;www.curtevenneschool.nl;Parklaan;3;1241 BG;KORTENHOEF;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;08FE;08FE00;Basisschool De Vinkenbaan;Tesselschadelaan;75;1399 HX;MUIDERBERG;1942;GOOISE MEREN;Openbaar;0294261769;www.vinkenbaan.nl;Tesselschadelaan;75;1399 HX;MUIDERBERG;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;08FE;08FE01;Openbare Basisschool De Vinkenbaan;Constantijn Huygenslaan;1;1398 XG;MUIDEN;1942;GOOISE MEREN;Openbaar;0294261973;                                                                                ;Constantijn Huygenslaan;1;1398 XG;MUIDEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;08JZ;08JZ00;Dr Maria Montessorischool;Vd Duyn van Maasdamlaan;30;1272 EM;HUIZEN;0406;HUIZEN;Algemeen bijzonder;0355252643;www.mariamontessori.nl;Vd Duyn van Maasdamlaan;30;1272 EM;HUIZEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;09JV;09JV00;Tweede Montessorischool;Holleblok;10;1273 EG;HUIZEN;0406;HUIZEN;Algemeen bijzonder;0355252772;www.2emontessorischool.nl;Holleblok;10;1273 EG;HUIZEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;10DA;10DA00;Openbare Basisschool De Triangel;Singel;6;1381 AT;WEESP;0457;WEESP;Openbaar;0294413509;www.triangelweesp.nl;Singel;6;1381 AT;WEESP;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;11AY;11AY00;Godelindeschool;Godelindeweg;14-C;1412 HD;NAARDEN;1942;GOOISE MEREN;Openbaar;0356957811;www.godelindeschool.nl;Godelindeweg;14-C;1412 HD;NAARDEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;11NU;11NU00;Comeniusschool voor Basisonderwijs;Cort van der Lindenlaan;1;1412 BW;NAARDEN;1942;GOOISE MEREN;Openbaar;0356941362;www.comeniusschool.nl;Cort van der Lindenlaan;1;1412 BW;NAARDEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;11OB;11OB00;Montessorischool Gouden Kraal;Hoofdweg;107;1275 AB;HUIZEN;0406;HUIZEN;Openbaar;0355257271;www.degoudenkraal.nl;Hoofdweg;107;1275 AB;HUIZEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;11UH;11UH00;Basisschool de Hobbedob;Schoolpad;3;1383 EA;WEESP;0457;WEESP;Openbaar;0294418435;www.hobbedob.nl;Schoolpad;3;1383 EA;WEESP;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;12RE;12RE00;Openbare Basisschool Kamperfoelie;Delta;37-39;1273 LC;HUIZEN;0406;HUIZEN;Openbaar;0355252561;www.kamperfoelieschool.nl;Delta;37-39;1273 LC;HUIZEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;18ED;18ED00;Meester Kremer-School;Reigerlaan;7;1394 CK;NEDERHORST DEN BERG;1696;WIJDEMEREN;Openbaar;0294251522;                                                                                ;Reigerlaan;7;1394 CK;NEDERHORST DEN BERG;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;18IC;18IC00;Basisschool Bijvanck;Levensboom;4;1261 MX;BLARICUM;0376;BLARICUM;Openbaar;0355233534;www.obsbijvanck.nl;Levensboom;4;1261 MX;BLARICUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;18KB;18KB00;Basisschool Dorp;Eemnesserweg;18-A;1261 HG;BLARICUM;0376;BLARICUM;Openbaar;0355334999;www.obblaricum.nl;Eemnesserweg;18-A;1261 HG;BLARICUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;18KI;18KI00;Samenwerkingschool De Catamaran;Bleekveld;1;1231 PR;LOOSDRECHT;1696;WIJDEMEREN;Samenwerking Opb., PC;0355821557;www.swsdecatamaran.nl;Bleekveld;1;1231 PR;LOOSDRECHT;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;18LT;18LT00;De Linde;Lindelaan;54;1231 CM;LOOSDRECHT;1696;WIJDEMEREN;Openbaar;0355823005;www.obsdelinde.nl;Postbus;94;1230 AB;LOOSDRECHT;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;18MA;18MA00;Basisschool Koningin Emma;Graaf Florislaan;2;1405 BT;BUSSUM;1942;GOOISE MEREN;Openbaar;0352062020;www.emmaschool.nl;Graaf Florislaan;2;1405 BT;BUSSUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41376;19JJ;19JJ00;Basisschool De Ploeg;Melkweg;42;1251 PT;LAREN NH;0417;LAREN;Openbaar;0355334355;                                                                                ;Melkweg;42;1251 PT;LAREN NH;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek
Noord-Holland;41421;05ZI;05ZI00;Basisschool de Speelwagen;Conferencelaan;1;1687 RA;WOGNUM;0420;MEDEMBLIK;Openbaar;0229571837;www.speelwagen.nl;Postbus;67;1687 ZH;WOGNUM;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;06AP;06AP00;Openbare Basisschool De Meridiaan;Schuitevoerderslaan;18;1671 JZ;MEDEMBLIK;0420;MEDEMBLIK;Openbaar;0227542215;www.obsdemeridiaan.nl;Schuitevoerderslaan;18;1671 JZ;MEDEMBLIK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;09GT;09GT00;Openbare Basisschool De Kelderswerf;Weerestraat;70;1713 VC;OBDAM;1598;KOGGENLAND;Openbaar;0226451967;www.kelderswerf.nl;Weerestraat;70;1713 VC;OBDAM;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;11HN;11HN00;De Adelaar;Burg Heymansstraat;2;1718 AN;HOOGWOUD;0432;OPMEER;Openbaar;0226352325;www.obsdeadelaar.nl;Burg Heymansstraat;2;1718 AN;HOOGWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;11TI;11TI00;De Akker;Meibloem;46-48;1716 VA;OPMEER;0432;OPMEER;Openbaar;0226352410;www.akkeropmeer.nl;Meibloem;46-48;1716 VA;OPMEER;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;12DL;12DL00;Openbare Basisschool de Dubbele Punt;Koetenburg;14;1719 AR;AARTSWOUD;0432;OPMEER;Openbaar;0229582068;www.obsddp.nl;Koetenburg;14;1719 AR;AARTSWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;12ES;12ES00;Basisschool de Klaverwoid;Beukenlaan;79;1676 GS;TWISK;0420;MEDEMBLIK;Openbaar;0227542443;www.klaverwoid.nl;Beukenlaan;79;1676 GS;TWISK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;12NS;12NS00;Openbare Basisschool de Plaats;Schoolwerf;1;1657 LD;ABBEKERK;0420;MEDEMBLIK;Openbaar;0229581278;www.obsdeplaats.nl;Schoolwerf;1;1657 LD;ABBEKERK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;12NS;12NS01;Openbare Basisschool de Vijzel;Hauwert;80;1691 EJ;HAUWERT;0420;MEDEMBLIK;Openbaar;0229201535;www.obsdevijzel.nl;Hauwert;80;1691 EJ;HAUWERT;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;12VS;12VS00;Basisschool de Langereis;Middengouw;21;1645 PN;URSEM;1598;KOGGENLAND;Openbaar;0725021817;www.langereisschool.nl;Middengouw;21;1645 PN;URSEM;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;13BR;13BR00;De Grosthuizer Basisschool;Grosthuizen;74;1633 EP;AVENHORN;1598;KOGGENLAND;Openbaar;0229541273;www.grosthuizerschool.nl;Grosthuizen;74;1633 EP;AVENHORN;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;13BS;13BS00;Openbare Basisschool de Koet;Tripkouw;36;1679 GJ;MIDWOUD;0420;MEDEMBLIK;Openbaar;0229201528;www.obsdekoet.nl;Tripkouw;36;1679 GJ;MIDWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;13MJ;13MJ00;Basisschool de Ieveling;Het Veer;90;1633 HE;AVENHORN;1598;KOGGENLAND;Openbaar;0229541491;www.obsieveling.nl;Het Veer;90;1633 HE;AVENHORN;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;13MK;13MK00;Openbare Basisschool de Kraaienboom;Kreek;14;1654 JX;BENNINGBROEK;0420;MEDEMBLIK;Openbaar;0229591408;www.kraaienboom.nl;Kreek;14;1654 JX;BENNINGBROEK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41421;13RD;13RD00;Basisschool De Geert Holle;Kerkebuurt;156;1647 MD;BERKHOUT;1598;KOGGENLAND;Openbaar;0229551357;www.geertholle.nl;Kerkebuurt;156;1647 MD;BERKHOUT;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland
Noord-Holland;41434;04IA;04IA00;Basisschool Wijdewormer;Wijdewormerplein;1;1456 CB;WIJDEWORMER;0880;WORMERLAND;Openbaar;0299425477;www.obswijdewormer.nl;Wijdewormerplein;1;1456 CB;WIJDEWORMER;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;09DS;09DS00;Ds Jl De Wagemakerschool;Poortwachtersweg;1;1121 JX;LANDSMEER;0415;LANDSMEER;Openbaar;0204824741;www.obsdewagemaker.nl;Poortwachtersweg;1;1121 JX;LANDSMEER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;09ES;09ES00;Openbare Basisschool De Piramide;Langemeerstraat;14-A;1135 JE;EDAM;0385;EDAM-VOLENDAM;Openbaar;0299367136;                                                                                ;Postbus;112;1135 ZK;EDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;09IQ;09IQ00;De Bloeiende Perelaar;Middenpad;1;1461 BW;ZUIDOOSTBEEMSTER;0370;BEEMSTER;Openbaar;0299422271;www.bloeiendeperelaar.nl;Middenpad;1;1461 BW;ZUIDOOSTBEEMSTER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;09ZP;09ZP00;Openbare Basisschool De Stap;Dr. M.L. Kingstraat;2;1121 CP;LANDSMEER;0415;LANDSMEER;Openbaar;0204821930;www.obsdestap.nl;Dr. M.L. Kingstraat;2;1121 CP;LANDSMEER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;10VP;10VP00;De Blauwe Morgenster;Nicolaas Cromhoutlaan;2;1462 JL;MIDDENBEEMSTER;0370;BEEMSTER;Openbaar;0299681480;www.blauwemorgenster.nl;Nicolaas Cromhoutlaan;2;1462 JL;MIDDENBEEMSTER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;11GT;11GT00;Openbare Basisschool H M van Randwijk;Gruttostraat;3;1452 XH;ILPENDAM;0852;WATERLAND;Openbaar;0204361817;www.vanrandwijkschool.nl;Gruttostraat;3;1452 XH;ILPENDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;11SO;11SO00;Openbare Basisschool De Fuik;Den Ilp;88-A;1127 PH;DEN ILP;0415;LANDSMEER;Openbaar;0204824225;www.obsdefuik.nl;Den Ilp;88-A;1127 PH;DEN ILP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;15WJ;15WJ00;Openbare Basisschool Willem Eggert;Jan van Egmondstraat;14;1441 HM;PURMEREND;0439;PURMEREND;Openbaar;0299421385;www.kcwillemeggert.nl;Jan van Egmondstraat;14;1441 HM;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;16AJ;16AJ00;Openbare Basisschool Wheermolen;Dr Albert Schweitzerlaan;32-A;1443 WT;PURMEREND;0439;PURMEREND;Openbaar;0299423648;www.obswheermolen.nl;Dr Albert Schweitzerlaan;32-A;1443 WT;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;16BZ;16BZ00;Openbare Basisschool 't Carrousel;Flevostraat;2;1442 PZ;PURMEREND;0439;PURMEREND;Openbaar;0299421990;www.hetcarrousel.nl;Flevostraat;2;1442 PZ;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;16HK;16HK00;Openbare Basisschool De Ranonkel;Boterbloem;3;1441 TT;PURMEREND;0439;PURMEREND;Openbaar;0299435595;www.obsranonkel.nl;Boterbloem;3;1441 TT;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;16MC;16MC00;Openbaar Dalton Kindcentrum het Parelhof;Zichthof;11;1445 HC;PURMEREND;0439;PURMEREND;Openbaar;0299640610;www.hetparelhof.nl;Zichthof;11;1445 HC;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;16UC;16UC00;Openbare Basisschool Noorderlicht;Jachtwagenstraat;64;1445 NM;PURMEREND;0439;PURMEREND;Openbaar;0299643876;www.obsnoorderlicht.nl;Jachtwagenstraat;64;1445 NM;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18EP;18EP00;De Harpoen;Weiver;2;1546 LB;JISP;0880;WORMERLAND;Openbaar;0756423839;www.obsdeharpoen.nl;Weiver;2;1546 LB;JISP;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18JD;18JD00;Basisschool De Fuut;Avegaar;85;1141 JL;MONNICKENDAM;0852;WATERLAND;Openbaar;0299653577;www.obsdefuut.nl;Avegaar;85;1141 JL;MONNICKENDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18JE;18JE00;Basisschool De Havenrakkers;Nieuwland;32;1151 BA;BROEK IN WATERLAND;0852;WATERLAND;Openbaar;0204031847;www.obsdehavenrakkers.nl;Nieuwland;32;1151 BA;BROEK IN WATERLAND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18KJ;18KJ00;Openbare Basisschool De Kweekvijver;Paling;2;1511 LK;OOSTZAAN;0431;OOSTZAAN;Openbaar;0756841332;www.dekweekvijver.nl;Paling;2;1511 LK;OOSTZAAN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18KX;18KX00;Basisschool De Overhaal;Zuiderwouder Dorpsstraat;41;1153 PD;ZUIDERWOUDE;0852;WATERLAND;Openbaar;0204033291;www.derietkraag.nl;Zuiderwouder Dorpsstraat;41;1153 PD;ZUIDERWOUDE;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18LU;18LU00;Basisschool De Rietkraag;Rietschoot;342;1511 WV;OOSTZAAN;0431;OOSTZAAN;Openbaar;0756848430;www.derietkraag.nl;Rietschoot;342;1511 WV;OOSTZAAN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18MH;18MH00;Openbare basisschool De Gouwzee;Wilhelminalaan;58;1141 CW;MONNICKENDAM;0852;WATERLAND;Openbaar;0299653532;www.obsdegouwzee.nl;Wilhelminalaan;58;1141 CW;MONNICKENDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
Noord-Holland;41434;18MN;18MN00;Openbare Basisschool De Eendragt;Zandweg;15;1531 AJ;WORMER;0880;WORMERLAND;Openbaar;0756423611;www.obsdeeendragt.nl;Zandweg;15;1531 AJ;WORMER;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam
